                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    148,                 1.7105,                 2.0031,                 2.0678,                0.00043,                0.14286,                0.00025,                  9e-05,                 3.9018,                 5.1768,                 3.5951,              0.0005447,              0.0005447,              0.0005447
                    149,                 1.8397,                 2.0471,                 2.0467,                0.00043,                0.14286,                0.00025,                  9e-05,                 3.9018,                 5.1768,                 3.5951,              0.0005348,              0.0005348,              0.0005348
                    150,                 1.7148,                 1.8735,                 2.1224,                0.57279,                0.10714,                0.09977,                0.05127,                 2.9496,                  8.374,                 3.0696,              0.0005249,              0.0005249,              0.0005249
                    151,                 1.7785,                 1.8419,                 2.0514,                0.57279,                0.10714,                0.09977,                0.05127,                 2.9496,                  8.374,                 3.0696,               0.000515,               0.000515,               0.000515
                    152,                 1.7518,                 1.8796,                 2.2031,                0.36744,                0.10714,                0.10862,                0.04823,                 2.8525,                 8.2183,                 3.0056,              0.0005051,              0.0005051,              0.0005051
                    153,                 1.6741,                 1.9638,                 2.0607,                0.36744,                0.10714,                0.10862,                0.04823,                 2.8525,                 8.2183,                 3.0056,              0.0004952,              0.0004952,              0.0004952
                    154,                 1.6901,                 2.0505,                 2.1217,                      1,                0.06883,                0.07902,                0.02718,                 3.2564,                 5.3387,                 3.2619,              0.0004853,              0.0004853,              0.0004853
                    155,                 1.3915,                 1.8323,                 1.9162,                      1,                0.06883,                0.07902,                0.02718,                 3.2564,                 5.3387,                 3.2619,              0.0004754,              0.0004754,              0.0004754
                    156,                  1.791,                  2.021,                 2.2387,                0.53299,                0.14286,                0.18975,                 0.0487,                 2.9029,                 7.0917,                 2.9834,              0.0004655,              0.0004655,              0.0004655
                    157,                 1.5918,                 1.8278,                 1.9922,                0.53299,                0.14286,                0.18975,                 0.0487,                 2.9029,                 7.0917,                 2.9834,              0.0004556,              0.0004556,              0.0004556
                    158,                 1.7236,                 2.1613,                  1.972,                0.84719,                0.10714,                0.12325,                 0.0235,                 3.2398,                 6.3995,                 3.2077,              0.0004457,              0.0004457,              0.0004457
                    159,                 1.7322,                 2.0008,                 2.2399,                0.84719,                0.10714,                0.12325,                 0.0235,                 3.2398,                 6.3995,                 3.2077,              0.0004358,              0.0004358,              0.0004358
                    160,                  1.473,                 1.7714,                 1.7778,                0.86766,                0.10714,                0.10542,                0.02045,                 3.5783,                 4.6089,                 3.4546,              0.0004259,              0.0004259,              0.0004259
                    161,                 1.7047,                 1.9125,                 2.0283,                0.86766,                0.10714,                0.10542,                0.02045,                 3.5783,                 4.6089,                 3.4546,               0.000416,               0.000416,               0.000416
                    162,                 1.5279,                 1.8343,                 1.9328,                0.38347,                0.17857,                0.16887,                0.05155,                 3.0582,                 5.1111,                 3.0893,              0.0004061,              0.0004061,              0.0004061
                    163,                 1.4933,                 1.9718,                 1.6785,                0.38347,                0.17857,                0.16887,                0.05155,                 3.0582,                 5.1111,                 3.0893,              0.0003962,              0.0003962,              0.0003962
