                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    143,                 1.1893,                 1.3003,                 1.7009,                0.44174,                0.57474,                0.51015,                0.30332,                  1.311,                  1.798,                 1.7281,             0.00049527,             0.00049527,             0.00049527
                    144,                 1.2554,                 1.3351,                 1.7541,                0.45715,                0.47697,                0.43719,                0.26822,                 1.4288,                 1.8829,                 1.8114,             0.00048701,             0.00048701,             0.00048701
                    145,                 1.2481,                 1.2862,                 1.6931,                0.38853,                0.50859,                0.39054,                0.22192,                 1.5501,                 1.9186,                 1.9278,             0.00047876,             0.00047876,             0.00047876
                    146,                 1.1709,                 1.2861,                  1.654,                0.40772,                0.56738,                0.43134,                0.25526,                 1.4154,                 1.9021,                 1.8193,             0.00047051,             0.00047051,             0.00047051
                    147,                 1.2323,                 1.3306,                 1.7194,                0.47067,                0.58882,                0.49058,                0.31649,                   1.28,                  1.892,                 1.7066,             0.00046226,             0.00046226,             0.00046226
                    148,                 1.2552,                 1.3068,                 1.6952,                0.40632,                0.56295,                0.47714,                0.31156,                 1.2401,                 1.8777,                 1.6736,             0.00045401,             0.00045401,             0.00045401
                    149,                 1.2202,                 1.2753,                 1.7426,                0.38943,                0.57657,                  0.448,                0.29942,                 1.2163,                 1.9789,                 1.6694,             0.00044576,             0.00044576,             0.00044576
                    150,                 1.1886,                 1.3412,                 1.6675,                0.39006,                 0.5784,                0.45107,                0.29453,                 1.3081,                 1.9566,                 1.7455,              0.0004375,              0.0004375,              0.0004375
                    151,                 1.2779,                  1.336,                 1.7175,                0.48926,                0.56577,                0.52295,                 0.3358,                 1.2699,                  1.792,                 1.6934,             0.00042925,             0.00042925,             0.00042925
                    152,                 1.1481,                 1.2517,                  1.665,                0.48926,                0.56577,                0.52295,                 0.3358,                 1.2699,                  1.792,                 1.6934,               0.000421,               0.000421,               0.000421
                    153,                 1.1598,                  1.261,                 1.7034,                0.47776,                0.53401,                0.45941,                0.27765,                 1.3867,                 1.8107,                 1.7873,             0.00041275,             0.00041275,             0.00041275
                    154,                 1.2073,                 1.3381,                 1.6463,                0.57629,                0.55632,                0.50855,                0.31782,                 1.2663,                 1.7555,                 1.6723,              0.0004045,              0.0004045,              0.0004045
                    155,                 1.2264,                 1.3253,                 1.6698,                0.49351,                0.54733,                 0.4733,                0.29118,                 1.3014,                  1.814,                  1.691,             0.00039625,             0.00039625,             0.00039625
                    156,                 1.1472,                 1.1872,                 1.6432,                0.53757,                 0.5565,                0.53378,                 0.3533,                 1.1854,                 1.8152,                  1.599,             0.00038799,             0.00038799,             0.00038799
                    157,                 1.1841,                 1.2758,                 1.7069,                  0.478,                0.52185,                0.45926,                0.27769,                 1.3481,                 1.9243,                 1.7615,             0.00037974,             0.00037974,             0.00037974
                    158,                  1.198,                 1.2869,                 1.6836,                0.50883,                0.52702,                 0.5026,                0.33108,                  1.232,                 1.7918,                  1.658,             0.00037149,             0.00037149,             0.00037149
                    159,                 1.1705,                 1.2875,                 1.6635,                0.45773,                0.57958,                0.47554,                0.31933,                 1.1931,                 1.8702,                 1.6291,             0.00036324,             0.00036324,             0.00036324
                    160,                 1.1646,                 1.2753,                 1.6407,                0.52485,                0.61001,                0.49107,                0.32664,                 1.1888,                 1.6571,                 1.6282,             0.00035499,             0.00035499,             0.00035499
                    161,                  1.255,                 1.3591,                 1.6892,                0.53594,                0.60626,                0.49265,                0.32963,                 1.2057,                 1.7202,                 1.6389,             0.00034674,             0.00034674,             0.00034674
                    162,                 1.2407,                 1.3538,                 1.6946,                0.57979,                 0.5735,                0.54727,                0.35694,                 1.2088,                  1.685,                 1.6332,             0.00033848,             0.00033848,             0.00033848
                    163,                 1.1411,                  1.204,                 1.5947,                0.55334,                0.58205,                0.52798,                0.35467,                 1.1851,                 1.7835,                 1.6193,             0.00033023,             0.00033023,             0.00033023
                    164,                 1.1882,                  1.283,                 1.6713,                0.54618,                0.59942,                0.53338,                0.34369,                 1.2094,                 1.7717,                 1.6539,             0.00032198,             0.00032198,             0.00032198
                    165,                  1.256,                 1.3162,                 1.7093,                0.55134,                0.60819,                0.56573,                0.36386,                 1.1994,                 1.7728,                 1.6283,             0.00031373,             0.00031373,             0.00031373
                    166,                 1.1922,                 1.2771,                   1.69,                0.53848,                0.59961,                0.53425,                0.34293,                  1.205,                 1.9201,                 1.6451,             0.00030548,             0.00030548,             0.00030548
                    167,                 1.1227,                 1.1946,                 1.6247,                0.52122,                0.66064,                0.52878,                0.34715,                 1.1864,                 2.1251,                 1.6493,             0.00029723,             0.00029723,             0.00029723
                    168,                 1.2102,                  1.258,                 1.6566,                0.52122,                0.66064,                0.52878,                0.34715,                 1.1864,                 2.1251,                 1.6493,             0.00028897,             0.00028897,             0.00028897
                    169,                 1.1343,                 1.2478,                 1.6508,                0.51837,                0.62738,                0.55919,                0.36717,                 1.1713,                 1.9086,                 1.6365,             0.00028072,             0.00028072,             0.00028072
                    170,                 1.0967,                 1.1447,                 1.6169,                0.49218,                0.55195,                0.50344,                0.31688,                 1.3234,                 1.7876,                 1.7432,             0.00027247,             0.00027247,             0.00027247
                    171,                 1.1673,                 1.2567,                 1.6549,                0.46505,                0.58717,                0.51825,                0.32922,                 1.3268,                 1.8042,                 1.7549,             0.00026422,             0.00026422,             0.00026422
                    172,                  1.174,                 1.2704,                 1.6804,                0.51614,                0.59959,                0.54314,                0.34241,                 1.2853,                 1.6988,                 1.7151,             0.00025597,             0.00025597,             0.00025597
                    173,                 1.1575,                 1.2748,                 1.6442,                0.49329,                0.55062,                0.49521,                0.30169,                 1.3237,                 1.6795,                 1.7569,             0.00024772,             0.00024772,             0.00024772
                    174,                 1.1233,                 1.2649,                 1.6516,                0.56965,                0.55577,                0.54709,                 0.3356,                 1.2736,                 1.5931,                 1.7059,             0.00023946,             0.00023946,             0.00023946
                    175,                 1.1425,                 1.2727,                 1.6247,                0.48652,                0.56875,                0.51512,                0.31755,                 1.2904,                 1.6337,                 1.7128,             0.00023121,             0.00023121,             0.00023121
                    176,                  1.153,                 1.2087,                  1.639,                0.50321,                0.53838,                0.51601,                0.32709,                 1.2912,                 1.6966,                 1.7137,             0.00022296,             0.00022296,             0.00022296
                    177,                  1.063,                 1.1865,                 1.5682,                0.50012,                0.54532,                0.51382,                0.31843,                 1.3373,                 1.7137,                 1.7665,             0.00021471,             0.00021471,             0.00021471
                    178,                 1.2495,                 1.2805,                 1.6358,                0.55171,                0.53308,                0.53228,                0.33615,                 1.2799,                 1.6269,                 1.7172,             0.00020646,             0.00020646,             0.00020646
                    179,                 1.1122,                 1.2296,                 1.6133,                0.58834,                0.47789,                0.55325,                0.35266,                 1.2653,                 1.6593,                 1.6933,             0.00019821,             0.00019821,             0.00019821
                    180,                 1.1205,                 1.1733,                 1.6248,                0.53809,                  0.589,                0.57922,                0.36903,                 1.2191,                 1.6446,                 1.6534,             0.00018995,             0.00018995,             0.00018995
                    181,                  1.152,                 1.1948,                 1.6157,                0.49759,                0.57942,                0.54084,                0.34346,                 1.2834,                 1.7254,                 1.7002,              0.0001817,              0.0001817,              0.0001817
                    182,                 1.1377,                 1.2183,                 1.6393,                0.53003,                0.53162,                0.55473,                0.33984,                 1.2997,                  1.727,                 1.7139,             0.00017345,             0.00017345,             0.00017345
                    183,                 1.1183,                 1.1612,                 1.6497,                0.65229,                0.56323,                0.60328,                0.36973,                 1.2704,                 1.6362,                 1.6856,              0.0001652,              0.0001652,              0.0001652
                    184,                 1.0947,                 1.2057,                 1.6104,                0.65229,                0.56323,                0.60328,                0.36973,                 1.2704,                 1.6362,                 1.6856,             0.00015695,             0.00015695,             0.00015695
                    185,                 1.1449,                 1.2288,                 1.6151,                0.65453,                0.54538,                0.59354,                0.36143,                 1.2564,                 1.6523,                  1.678,              0.0001487,              0.0001487,              0.0001487
                    186,                  1.096,                 1.1535,                  1.619,                0.67593,                 0.5318,                0.60126,                0.36151,                 1.2775,                 1.6449,                 1.6991,             0.00014044,             0.00014044,             0.00014044
                    187,                 1.2109,                 1.2985,                 1.6842,                 0.7115,                0.58041,                0.65017,                0.42185,                 1.1589,                 1.5674,                 1.5873,             0.00013219,             0.00013219,             0.00013219
                    188,                 1.1286,                 1.2424,                 1.5855,                0.65858,                0.56835,                 0.6355,                0.40994,                 1.1975,                 1.5797,                 1.6204,             0.00012394,             0.00012394,             0.00012394
                    189,                 1.1462,                 1.2194,                 1.6467,                0.70076,                0.55317,                0.64403,                0.41357,                 1.1983,                 1.5195,                  1.631,             0.00011569,             0.00011569,             0.00011569
                    190,                 1.1109,                 1.2007,                 1.6546,                0.68166,                 0.5159,                0.61142,                0.37918,                 1.2484,                 1.6035,                 1.6822,             0.00010744,             0.00010744,             0.00010744
                    191,                 1.0692,                 1.3452,                 1.5528,                0.63606,                0.51096,                0.54736,                0.32404,                 1.3614,                 1.6687,                 1.7907,             9.9187e-05,             9.9187e-05,             9.9187e-05
                    192,                 1.0422,                 1.1751,                 1.5183,                0.61713,                0.50067,                0.56204,                0.33581,                 1.3394,                 1.5894,                 1.7808,             9.0935e-05,             9.0935e-05,             9.0935e-05
                    193,                 1.0268,                   1.15,                 1.4916,                  0.629,                 0.5212,                0.55612,                0.33404,                 1.3411,                 1.6007,                 1.7676,             8.2683e-05,             8.2683e-05,             8.2683e-05
                    194,                 1.0377,                 1.1815,                 1.5863,                0.62727,                 0.5249,                0.58015,                0.35269,                  1.293,                 1.6015,                 1.7281,             7.4432e-05,             7.4432e-05,             7.4432e-05
                    195,                 1.0333,                 1.1496,                 1.5277,                0.72337,                 0.5278,                0.62033,                 0.3981,                 1.2077,                 1.5186,                 1.6518,              6.618e-05,              6.618e-05,              6.618e-05
                    196,                0.98471,                 1.0961,                 1.4949,                0.78362,                0.51217,                0.64047,                0.41058,                 1.1898,                 1.4795,                 1.6315,             5.7928e-05,             5.7928e-05,             5.7928e-05
                    197,                0.98983,                 1.1466,                 1.4827,                0.72456,                0.52284,                0.59846,                0.36943,                 1.2749,                 1.5646,                 1.7066,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    198,                 1.0486,                 1.1607,                 1.5315,                0.70132,                0.53162,                0.61117,                0.38187,                 1.2427,                 1.5512,                  1.682,             4.1425e-05,             4.1425e-05,             4.1425e-05
                    199,                0.95781,                 1.0769,                 1.4764,                   0.76,                0.52255,                0.62781,                 0.3925,                 1.2296,                 1.5277,                 1.6631,             3.3173e-05,             3.3173e-05,             3.3173e-05
                    200,                 1.0544,                 1.1803,                 1.5014,                   0.76,                0.52255,                0.62781,                 0.3925,                 1.2296,                 1.5277,                 1.6631,             2.4922e-05,             2.4922e-05,             2.4922e-05
